App,Package,Start Time,Duration,Filename
"System",,"Oct 26, 2019 @ 05:11:45 PM","3 min 42 sec","Trepn_2019.10.26_171145.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
0,3,14,3331,
15,3,115,3331,
115,3,218,3331,
219,3,317,3331,
317,3,417,3331,
418,3,518,3331,
518,3,568,3331,
569,3,720,3331,
720,3,770,3331,
770,3,875,3331,
876,3,971,3331,
971,3,1071,3331,
1071,3,1172,3331,
1172,3,1272,3331,
1273,3,1373,3331,
1373,3,1473,3331,
1474,3,1576,3331,
1577,3,1674,3331,
1674,3,1775,3331,
1775,3,1876,3331,
1876,3,1976,3331,
1977,3,2077,3331,
2077,3,2178,3331,
2179,3,2278,3331,
2279,3,2379,3331,
2379,3,2480,3331,
2480,3,2581,3331,
2581,3,2681,3331,
2681,3,2782,3331,
2782,3,2882,3331,
2882,3,2982,3331,
2982,3,3082,3331,
3083,3,3184,3331,
3184,3,3285,3331,
3285,3,3385,3331,
3386,3,3486,3331,
3486,3,3586,3331,
3586,3,3686,3331,
3686,3,3787,3331,
3787,3,3887,3331,
3887,3,3987,3331,
3988,3,4088,3331,
4088,3,4188,3331,
4188,3,4288,3331,
4288,3,4389,3331,
4389,3,4489,3331,
4489,3,4590,3331,
4590,3,4690,3331,
4690,3,4790,3331,
4790,3,4892,3331,
4893,3,4995,3331,
4995,3,5092,3331,
5093,3,5192,3331,
5192,3,5293,3331,
5293,3,5393,3331,
5393,3,5494,3331,
5495,3,5594,3331,
5594,3,5695,3331,
5695,3,5795,3331,
5796,3,5896,3331,
5897,3,5996,3331,
5996,3,6097,3331,
6097,3,6198,3331,
6198,3,6298,3331,
6298,3,6399,3331,
6399,3,6499,3331,
6499,3,6600,3331,
6600,3,6700,3331,
6700,3,6800,3331,
6800,3,6901,3331,
6901,3,7001,3331,
7001,3,7102,3331,
7102,3,7202,3331,
7202,3,7303,3331,
7303,3,7403,3331,
7403,3,7504,3331,
7504,3,7604,3331,
7604,3,7705,3331,
7705,3,7805,3331,
7805,3,7906,3331,
7906,3,8006,3331,
8006,3,8107,3331,
8107,3,8207,3331,
8207,3,8308,3331,
8308,3,8409,3331,
8409,3,8509,3331,
8510,3,8611,3331,
8612,3,8712,3331,
8712,3,8812,3331,
8812,3,8913,3331,
8913,3,9013,3331,
9013,3,9114,3331,
9114,3,9214,3331,
9214,3,9314,3331,
9315,3,9416,3331,
9416,3,9516,3331,
9516,3,9616,3331,
9616,3,9717,3331,
9717,3,9817,3331,
9817,3,9918,3331,
9919,3,10019,3331,
10019,3,10119,3331,
10119,3,10220,3331,
10220,3,10321,3331,
10321,3,10421,3331,
10421,3,10522,3331,
10522,3,10622,3331,
10622,3,10725,3331,
10725,3,10823,3331,
10824,3,10929,3331,
10930,3,11026,3331,
11026,3,11127,3331,
11127,3,11228,3331,
11229,3,11328,13339,
11328,3,11429,13339,
11429,3,11530,13339,
11530,3,11630,13339,
11630,3,11731,13339,
11731,3,11832,13339,
11832,3,11932,13339,
11932,3,12032,13339,
12033,3,12133,13339,
12133,3,12233,13339,
12233,3,12334,13339,
12334,3,12434,13339,
12435,3,12536,13339,
12536,3,12636,13339,
12636,3,12737,13339,
12737,3,12837,13339,
12837,3,12939,13339,
12939,3,13039,13339,
13039,3,13141,13339,
13142,3,13240,13339,
13241,3,13347,13339,
13348,3,13442,13339,
13443,3,13543,13339,
13544,3,13643,13339,
13643,3,13745,13339,
13745,3,13844,13339,
13845,3,13945,13339,
13946,3,14047,13339,
14047,3,14147,13339,
14147,3,14247,13339,
14247,3,14348,13339,
14349,3,14450,13339,
14450,3,14550,13339,
14550,3,14653,13339,
14653,3,14752,13339,
14752,3,14853,13339,
14853,3,14953,13339,
14953,3,15053,13339,
15054,3,15154,13339,
15154,3,15255,13339,
15255,3,15356,13339,
15356,3,15457,13339,
15457,3,15558,13339,
15558,3,15660,13339,
15660,3,15760,13339,
15760,3,15860,13339,
15860,3,15962,13339,
15962,3,16061,13339,
16061,3,16162,13339,
16162,3,16263,13339,
16263,3,16364,13339,
16365,3,16465,13339,
16465,3,16565,13339,
16565,3,16666,13339,
16666,3,16769,13339,
16769,3,16867,13339,
16868,3,16968,13339,
16970,3,17069,13339,
17069,3,17169,13339,
17169,3,17273,13339,
17274,3,17371,13339,
17371,3,17472,13339,
17472,3,17572,13339,
17572,3,17673,13339,
17673,3,17774,13339,
17774,3,17874,13339,
17874,3,17977,13339,
17977,3,18075,13339,
18075,3,18176,13339,
18176,3,18277,13339,
18277,3,18328,13339,
18329,3,18428,13339,
18429,3,18530,13339,
18530,3,18631,13339,
18631,3,18731,13339,
18732,3,18833,13339,
18833,3,18934,13339,
18934,3,19035,13339,
19035,3,19134,13339,
19136,3,19236,13339,
19237,3,19338,13339,
19338,3,19437,13339,
19438,3,19538,13339,
19539,3,19640,13339,
19640,3,19740,13339,
19741,3,19840,13339,
19840,3,19941,13339,
19941,3,20041,13339,
20042,3,20143,13339,
20144,3,20245,13339,
20246,3,20344,13339,
20345,3,20445,13339,
20445,3,20546,13339,
20547,3,20648,13339,
20648,3,20748,13339,
20748,3,20849,13339,
20850,3,20949,13339,
20949,3,21050,13339,
21050,3,21152,13339,
21152,3,21253,13339,
21253,3,21353,13339,
21353,3,21453,13339,
21454,3,21554,13339,
21554,3,21656,13339,
21656,3,21757,13339,
21757,3,21857,13339,
21858,3,21958,13339,
21958,3,22061,13339,
22062,3,22160,13339,
22160,3,22260,13339,
22260,3,22361,13339,
22361,3,22462,13339,
22462,3,22567,13339,
22567,3,22664,13339,
22664,3,22765,13339,
22765,3,22866,13339,
22866,3,22966,13339,
22966,3,23067,13339,
23067,3,23168,13339,
23168,3,23268,13339,
23269,3,23369,13339,
23370,3,23470,13339,
23470,3,23572,13339,
23572,3,23672,13339,
23672,3,23772,13339,
23772,3,23873,13339,
23874,3,23974,13339,
23974,3,24075,13339,
24075,3,24176,13339,
24176,3,24277,13339,
24277,3,24379,13339,
24379,3,24478,13339,
24479,3,24582,13339,
24583,3,24680,13339,
24680,3,24780,13339,
24780,3,24882,13339,
24882,3,24982,13339,
24982,3,25082,13339,
25084,3,25184,13339,
25184,3,25285,13339,
25285,3,25386,13339,
25386,3,25487,13339,
25487,3,25587,13339,
25588,3,25688,13339,
25688,3,25789,13339,
25789,3,25890,13339,
25890,3,25990,13339,
25990,3,26091,13339,
26091,3,26191,13339,
26191,3,26292,13339,
26292,3,26392,13339,
26393,3,26493,13339,
26493,3,26594,13339,
26595,3,26695,13339,
26695,3,26796,13339,
26797,3,26896,13339,
26898,3,26998,13339,
26998,3,27100,13339,
27101,3,27200,13339,
27201,3,27301,13339,
27301,3,27401,13339,
27401,3,27502,13339,
27506,3,27603,3331,
27603,3,27704,3331,
27704,3,27804,3331,
27804,3,27905,3331,
27905,3,28006,3331,
28006,3,28106,3331,
28106,3,28207,3331,
28207,3,28307,3331,
28307,3,28408,3331,
28408,3,28509,3331,
28510,3,28609,3331,
28609,3,28710,3331,
28710,3,28811,3331,
28811,3,28912,3331,
28912,3,29016,3331,
29016,3,29113,3331,
29113,3,29214,3331,
29215,3,29315,3331,
29316,3,29416,3331,
29416,3,29516,3331,
29516,3,29617,3331,
29617,3,29718,3331,
29719,3,29819,3331,
29819,3,29920,3331,
29920,3,30020,3331,
30021,3,30121,3331,
30122,3,30222,3331,
30222,3,30322,3331,
30322,3,30423,3331,
30424,3,30524,3331,
30527,3,30625,3331,
30625,3,30725,3331,
30726,3,30776,3331,
30777,3,30877,3331,
30877,3,30977,3331,
30977,3,31078,3331,
31079,3,31179,3331,
31179,3,31280,3331,
31280,3,31380,3331,
31380,3,31481,3331,
31481,3,31581,3331,
31581,3,31682,3331,
31683,3,31783,3331,
31783,3,31884,3331,
31884,3,31986,3331,
31987,3,32087,3331,
32087,3,32188,3331,
32189,3,32288,3331,
32289,3,32389,3331,
32390,3,32492,3331,
32492,3,32591,3331,
32591,3,32691,3331,
32691,3,32793,3331,
32793,3,32893,3331,
32894,3,32997,3331,
32997,3,33100,3331,
33101,3,33196,3331,
33196,3,33297,3331,
33297,3,33402,3331,
33403,3,33498,3331,
33498,3,33601,3331,
33601,3,33702,3331,
33702,3,33802,3331,
