App,Package,Start Time,Duration,Filename
"System",,"Oct 26, 2019 @ 01:23:02 AM","3 min 41 sec","Trepn_2019.10.26_012302.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
0,3,24,3339,
24,3,124,3339,
124,3,225,3339,
225,3,325,3339,
325,3,425,3339,
426,3,526,3339,
526,3,576,3339,
576,3,677,3339,
677,3,777,3339,
777,3,878,3339,
878,3,978,3339,
979,3,1079,3339,
1079,3,1179,3339,
1179,3,1279,3339,
1280,3,1380,3339,
1380,3,1480,3339,
1480,3,1580,3339,
1580,3,1681,3339,
1681,3,1782,3339,
1782,3,1882,3339,
1883,3,1983,3339,
1984,3,2083,3339,
2083,3,2184,3339,
2184,3,2284,3339,
2284,3,2385,3339,
2385,3,2486,3339,
2486,3,2587,3339,
2587,3,2687,3339,
2687,3,2788,3339,
2788,3,2888,3339,
2888,3,2988,3339,
2988,3,3089,3339,
3089,3,3190,3339,
3190,3,3290,3339,
3290,3,3390,3339,
3390,3,3490,3339,
3491,3,3592,3339,
3593,3,3692,3339,
3692,3,3792,3339,
3792,3,3892,3339,
3893,3,3993,3339,
3993,3,4093,3339,
4093,3,4194,3339,
4194,3,4294,3339,
4294,3,4394,3339,
4395,3,4495,3339,
4495,3,4596,3339,
4596,3,4696,3339,
4696,3,4797,3339,
4797,3,4898,3339,
4898,3,4998,3339,
4998,3,5098,3339,
5099,3,5199,3339,
5199,3,5303,3339,
5304,3,5401,3339,
5401,3,5501,3339,
5501,3,5602,3339,
5602,3,5703,3339,
5704,3,5803,3339,
5804,3,5904,3339,
5904,3,6004,3339,
6004,3,6104,3339,
6105,3,6205,3339,
6205,3,6305,3339,
6306,3,6406,3339,
6406,3,6506,3339,
6506,3,6607,3339,
6607,3,6707,3339,
6707,3,6810,3339,
6810,3,6908,3339,
6908,3,7009,3339,
7009,3,7110,3339,
7111,3,7211,3339,
7211,3,7311,3339,
7311,3,7412,3339,
7412,3,7513,3339,
7513,3,7613,3339,
7614,3,7714,3339,
7714,3,7817,3337,
7817,3,7915,26062,
7915,3,8016,26062,
8016,3,8116,26062,
8116,3,8217,26062,
8217,3,8317,26062,
8317,3,8418,26062,
8418,3,8519,26062,
8519,3,8620,26062,
8621,3,8721,26062,
8722,3,8820,26062,
8821,3,8921,26062,
8921,3,9021,26062,
9023,3,9121,26062,
9121,3,9222,26062,
9223,3,9323,26062,
9323,3,9423,26062,
9423,3,9524,26062,
9524,3,9624,26062,
9624,3,9724,26062,
9725,3,9825,26062,
9825,3,9926,26062,
9926,3,10026,26062,
10026,3,10127,26062,
10127,3,10228,26062,
10228,3,10328,26062,
10329,3,10429,26062,
10429,3,10530,26062,
10530,3,10631,26062,
10631,3,10731,26062,
10731,3,10832,26062,
10832,3,10932,26062,
10933,3,11033,26062,
11033,3,11133,26062,
11134,3,11235,26062,
11235,3,11335,26062,
11336,3,11436,26062,
11437,3,11536,26062,
11537,3,11637,26062,
11638,3,11738,26062,
11738,3,11838,26062,
11838,3,11939,26062,
11940,3,12039,26062,
12040,3,12141,26062,
12141,3,12245,26062,
12246,3,12342,3338,
12342,3,12443,3338,
12443,3,12543,3338,
12543,3,12644,3338,
12645,3,12744,3338,
12744,3,12845,3338,
12845,3,12945,3338,
12945,3,13047,3338,
13047,3,13148,3338,
13148,3,13248,3338,
13249,3,13349,3338,
13349,3,13450,3338,
13450,3,13550,3338,
13550,3,13652,3338,
13652,3,13754,3338,
13754,3,13858,3338,
13858,3,13954,3338,
13954,3,14056,3338,
14056,3,14156,3338,
14157,3,14257,3338,
14257,3,14357,3338,
14357,3,14458,3338,
14458,3,14560,3338,
14560,3,14659,3338,
14659,3,14760,3338,
14760,3,14860,3338,
14861,3,14961,3338,
14962,3,15061,3338,
15062,3,15162,3338,
15162,3,15263,3338,
15263,3,15363,3338,
15363,3,15463,3338,
15464,3,15564,3338,
15565,3,15664,3338,
15665,3,15765,3338,
15765,3,15865,3338,
15865,3,15966,3338,
15966,3,16066,3338,
16066,3,16167,3338,
16167,3,16267,3338,
16267,3,16367,3338,
16368,3,16470,3338,
16470,3,16570,3338,
16571,3,16671,3338,
16671,3,16771,3338,
16772,3,16872,3338,
16872,3,16973,3338,
16973,3,17074,3338,
17074,3,17174,3338,
17174,3,17274,3338,
17274,3,17375,3338,
17375,3,17475,3338,
17476,3,17576,3338,
17577,3,17677,3338,
17678,3,17778,3338,
17778,3,17878,3338,
17878,3,17979,3338,
17979,3,18079,3338,
18079,3,18179,3338,
18180,3,18280,3338,
18280,3,18380,3338,
18381,3,18481,3338,
18481,3,18582,3338,
18582,3,18683,3338,
18683,3,18732,3338,
18732,3,18833,3338,
18833,3,18935,3338,
18935,3,19034,3338,
19034,3,19135,3338,
19135,3,19235,3338,
19235,3,19336,3338,
19336,3,19437,3338,
19438,3,19538,3338,
19538,3,19638,3338,
19638,3,19739,3338,
19739,3,19839,3338,
19840,3,19940,3338,
19940,3,20041,3338,
20043,3,20145,3338,
20145,3,20242,3338,
20242,3,20343,3338,
20343,3,20446,3338,
20446,3,20545,3338,
20545,3,20646,3338,
20646,3,20746,3338,
20747,3,20849,3338,
20849,3,20949,3338,
20949,3,21050,3338,
21051,3,21153,3338,
21154,3,21251,3338,
21251,3,21352,3338,
21352,3,21453,3338,
21454,3,21554,3338,
21554,3,21654,3338,
21654,3,21754,3338,
21755,3,21855,3338,
21855,3,21956,3338,
21956,3,22056,3338,
22057,3,22157,3338,
22157,3,22257,3338,
22258,3,22358,3338,
22358,3,22459,3338,
22460,3,22559,3338,
22560,3,22660,3338,
22660,3,22761,3338,
22761,3,22862,3338,
22862,3,22963,3338,
22964,3,23064,3338,
23065,3,23167,3338,
23168,3,23265,3338,
23265,3,23366,3338,
23366,3,23466,3338,
23467,3,23567,3338,
23568,3,23668,3338,
23668,3,23768,3338,
23768,3,23869,3338,
23869,3,23969,3338,
23969,3,24070,3338,
24070,3,24171,3338,
24171,3,24271,3338,
24272,3,24372,3338,
24372,3,24473,3338,
24473,3,24573,3338,
24573,3,24674,3338,
24675,3,24775,3338,
24775,3,24875,3338,
24875,3,24976,3338,
24976,3,25077,3338,
25077,3,25178,3338,
25178,3,25279,3338,
25280,3,25380,3338,
25380,3,25481,3338,
25481,3,25582,3338,
25582,3,25683,3338,
25684,3,25783,3338,
25784,3,25885,3338,
25885,3,25986,3338,
25986,3,26088,3338,
26088,3,26188,3338,
26188,3,26289,3338,
26289,3,26389,3338,
26389,3,26490,3338,
26490,3,26590,3338,
26590,3,26691,3338,
26691,3,26792,3338,
26793,3,26893,3338,
26893,3,26993,3338,
26993,3,27094,3338,
27094,3,27198,3338,
27198,3,27297,3338,
27297,3,27398,3338,
27398,3,27498,3338,
27499,3,27599,3338,
27599,3,27701,3338,
27701,3,27802,3338,
27802,3,27904,3338,
27904,3,28002,3338,
28003,3,28102,3338,
28102,3,28203,3338,
28203,3,28304,3338,
28304,3,28405,3338,
28405,3,28505,3338,
28506,3,28606,3338,
28607,3,28708,3338,
28708,3,28809,3338,
28809,3,28910,3338,
28910,3,29010,3338,
29010,3,29111,3338,
29111,3,29211,3338,
29211,3,29313,3338,
29314,3,29414,3338,
29414,3,29514,3338,
29514,3,29615,3338,
29615,3,29715,3338,
29715,3,29816,3338,
29816,3,29917,3338,
29918,3,30017,3338,
30018,3,30119,3338,
30119,3,30220,3338,
30220,3,30320,3338,
30320,3,30421,3338,
30423,3,30522,3338,
30522,3,30622,3338,
30623,3,30723,3338,
30723,3,30823,3338,
30823,3,30924,3338,
30924,3,31025,3338,
31025,3,31128,3338,
31129,3,31229,3338,
31230,3,31330,3338,
31330,3,31431,3338,
31431,3,31531,3338,
31531,3,31633,3338,
31633,3,31734,3338,
31735,3,31835,3338,
31835,3,31936,3338,
31936,3,32036,3338,
32037,3,32137,3338,
32137,3,32238,3338,
32238,3,32289,3338,
32289,3,32389,3338,
32389,3,32489,3338,
32490,3,32590,3338,
32590,3,32691,3338,
32691,3,32792,3338,
32792,3,32892,3338,
32892,3,32992,3338,
32993,3,33093,3338,
33093,3,33194,3338,
33194,3,33296,3338,
33296,3,33397,3338,
33397,3,33498,3338,
33498,3,33598,3338,
33599,3,33700,3338,
33700,3,33801,3338,
33801,3,33903,3338,
33903,3,34003,3338,
34003,3,34103,3338,
34103,3,34204,3338,
34204,3,34304,3338,
34304,3,34405,3338,
34405,3,34507,3338,
34508,3,34608,3338,
34608,3,34709,3338,
34709,3,34811,3338,
34811,3,34911,3338,
34911,3,35011,3338,
35011,3,35112,3338,
35112,3,35212,3338,
35213,3,35314,3338,
35314,3,35414,3338,
35414,3,35515,3338,
35515,3,35615,3338,
35616,3,35716,3338,
35717,3,35818,3338,
35818,3,35920,3338,
35920,3,36022,3338,
36024,3,36124,3338,
36124,3,36223,3338,
36223,3,36323,3338,
36324,3,36424,3338,
36424,3,36524,3338,
36524,3,36625,3338,
36625,3,36726,3338,
36726,3,36826,3338,
36826,3,36927,3338,
36927,3,37028,3338,
37029,3,37129,3338,
37129,3,37230,3338,
37230,3,37332,3338,
37332,3,37432,3338,
37432,3,37532,3338,
37532,3,37633,3338,
37633,3,37735,3338,
37735,3,37838,3338,
37838,3,37938,3338,
37938,3,38039,3338,
38040,3,38141,3338,
38141,3,38240,3338,
38241,3,38342,3338,
38342,3,38443,3338,
38443,3,38544,3338,
38544,3,38644,3338,
38644,3,38744,3338,
38745,3,38845,3338,
38845,3,38945,4009,
38946,3,39047,4009,
39048,3,39154,4009,
39155,3,39250,4009,
39252,3,39350,4009,
39350,3,39450,4009,
39452,3,39554,4009,
39557,3,39651,4009,
39651,3,39753,4009,
39753,3,39853,4009,
39853,3,39954,4009,
39954,3,40056,4009,
40057,3,40156,4009,
40156,3,40256,4009,
40258,3,40364,4009,
40365,3,40458,4009,
40458,3,40558,4009,
40559,3,40659,4009,
40659,3,40760,4009,
40760,3,40860,4009,
40861,3,40963,4009,
40963,3,41062,4009,
41063,3,41163,4009,
41164,3,41264,4009,
41264,3,41366,4009,
41366,3,41466,4009,
41466,3,41566,4009,
41567,3,41666,4009,
41667,3,41767,4009,
