App,Package,Start Time,Duration,Filename
"System",,"Oct 27, 2019 @ 06:49:11 PM","3 min 40 sec","Trepn_2019.10.27_184911.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
19,3,19,1108380,
120,3,120,1108380,
220,3,220,1108380,
322,3,321,1108380,
422,3,421,1108380,
522,3,522,1108380,
626,3,626,1108380,
724,3,723,1108380,
824,3,824,1108380,
924,3,924,1108380,
1024,3,1024,1108380,
1125,3,1125,1108380,
1225,3,1225,1108380,
1277,3,1276,1108380,
1376,3,1376,1108380,
1477,3,1477,1108380,
1577,3,1577,1108380,
1677,3,1677,1108380,
1778,3,1778,1108380,
1878,3,1878,1108380,
1979,3,1979,1108380,
2080,3,2079,1108380,
2180,3,2180,1108380,
2281,3,2280,1108380,
2382,3,2382,1108380,
2482,3,2482,1108380,
2582,3,2582,1108380,
2682,3,2682,1108380,
2782,3,2782,1108380,
2883,3,2883,1108380,
2983,3,2983,1108380,
3085,3,3085,1108380,
3185,3,3185,1108380,
3286,3,3286,1108380,
3386,3,3386,1108380,
3488,3,3488,1108380,
3587,3,3587,1108380,
3687,3,3687,1108380,
3787,3,3787,1108380,
3889,3,3888,1108380,
3989,3,3988,1108380,
4089,3,4088,1108380,
4189,3,4189,1108380,
4290,3,4290,1108380,
4390,3,4390,1108380,
4491,3,4491,1108380,
4592,3,4592,1108380,
4693,3,4692,1108380,
4792,3,4792,1108380,
4894,3,4893,1108380,
4994,3,4994,1108380,
5094,3,5094,1108380,
5194,3,5194,1108380,
5295,3,5294,1108380,
5395,3,5395,1108380,
5496,3,5495,1108380,
5596,3,5596,1108380,
5697,3,5696,1108380,
5797,3,5797,1108380,
5897,3,5897,1108380,
5997,3,5997,1108380,
6098,3,6098,1108380,
6198,3,6198,1108380,
6298,3,6298,1108380,
6399,3,6399,1108380,
6499,3,6499,1108380,
6600,3,6600,1108380,
6700,3,6699,1108380,
6800,3,6800,1108380,
6900,3,6900,1108380,
7004,3,7003,1108380,
7104,3,7104,1108380,
7206,3,7206,1108380,
7306,3,7306,1108380,
7407,3,7407,1108380,
7508,3,7507,1108380,
7608,3,7608,1108380,
7708,3,7708,1108380,
7810,3,7810,1108380,
7909,3,7909,1108380,
8011,3,8010,1108380,
8111,3,8110,1108380,
8211,3,8211,1108380,
8312,3,8312,1108380,
8413,3,8413,1108380,
8516,3,8515,1108380,
8614,3,8614,1108380,
8714,3,8714,1108380,
8815,3,8815,1108380,
8915,3,8915,1108380,
9016,3,9015,1108380,
9116,3,9116,1108380,
9217,3,9216,1108380,
9317,3,9316,1108380,
9417,3,9417,1108380,
9518,3,9518,1108380,
9618,3,9618,1108380,
9719,3,9718,1108380,
9819,3,9819,1108380,
9920,3,9920,1108380,
10020,3,10020,1108380,
10121,3,10121,1108380,
10221,3,10221,1108380,
10322,3,10322,1108380,
10422,3,10422,1108380,
10522,3,10522,1108380,
10623,3,10623,1108380,
10723,3,10723,1108380,
10825,3,10825,1108380,
10927,3,10926,1108380,
11028,3,11027,1108380,
11130,3,11130,1108380,
11231,3,11230,1108380,
11331,3,11331,1108380,
11432,3,11431,1108380,
11532,3,11532,1108380,
11633,3,11633,1108380,
11737,3,11736,1108380,
11835,3,11835,1108380,
11935,3,11935,1108380,
12037,3,12036,1108380,
12136,3,12136,1108380,
12236,3,12236,1108380,
12337,3,12336,1108380,
12438,3,12438,1108380,
12538,3,12538,1108380,
12640,3,12639,1108380,
12740,3,12740,1108380,
12840,3,12840,1108380,
12941,3,12941,1108380,
13042,3,13042,1108380,
13142,3,13142,1108380,
13244,3,13244,1108380,
13344,3,13343,1108380,
13445,3,13445,1108380,
13545,3,13545,1108380,
13646,3,13646,1108380,
13747,3,13746,1108380,
13847,3,13847,1108380,
13948,3,13948,1108380,
14049,3,14049,1108380,
14150,3,14149,1108380,
14250,3,14250,1108380,
14350,3,14350,1108380,
14451,3,14451,1108380,
14552,3,14552,1108380,
14653,3,14653,1108380,
14754,3,14754,1108380,
14854,3,14854,1108380,
14955,3,14955,1108380,
15055,3,15055,1108380,
15157,3,15157,1108380,
15259,3,15257,1108380,
15358,3,15358,1108380,
15458,3,15458,1108380,
15558,3,15558,1108380,
15660,3,15660,1108380,
15760,3,15760,1108380,
15863,3,15863,1108380,
15963,3,15963,1108380,
16064,3,16063,1108380,
16165,3,16164,1108380,
16266,3,16265,1108380,
16368,3,16367,1108380,
16468,3,16468,1108380,
16568,3,16568,1108380,
16669,3,16669,1108380,
16721,3,16719,1108380,
16821,3,16821,1108380,
16923,3,16923,1108380,
17022,3,17022,1108380,
17123,3,17123,1108380,
17225,3,17225,1108380,
17325,3,17325,1108380,
17424,3,17424,1108380,
17524,3,17524,1108380,
17625,3,17625,1108380,
17726,3,17725,1108380,
17826,3,17826,1108380,
17927,3,17927,1108380,
18028,3,18028,1108380,
18131,3,18130,1108380,
18229,3,18229,1108380,
18330,3,18330,1108380,
18431,3,18431,1108380,
18535,3,18533,1108380,
18632,3,18632,1108380,
18733,3,18733,1108380,
18834,3,18833,1108380,
18936,3,18936,1108380,
19037,3,19037,1108380,
19136,3,19136,1108380,
19237,3,19237,1108380,
19338,3,19338,1108380,
19439,3,19439,1108380,
19540,3,19540,1108380,
19640,3,19640,1108380,
19742,3,19741,1108380,
19843,3,19842,1108380,
19942,3,19942,1108380,
20043,3,20042,1108380,
20143,3,20143,1108380,
20244,3,20244,1108380,
20345,3,20345,1108380,
20446,3,20445,1108380,
20546,3,20546,1108380,
20646,3,20646,1108380,
20749,3,20748,1108380,
20850,3,20849,1108380,
20949,3,20949,1108380,
21049,3,21048,1108380,
21150,3,21150,1108380,
21251,3,21251,1108380,
21353,3,21353,1108380,
21452,3,21452,1108380,
21553,3,21553,1108380,
21654,3,21654,1108380,
21755,3,21755,1108380,
21856,3,21855,1108380,
21957,3,21956,1108380,
22057,3,22057,1108380,
22158,3,22158,1108380,
22258,3,22258,1108380,
22359,3,22358,1108380,
22459,3,22459,1108380,
22560,3,22560,1108380,
22660,3,22660,1108380,
22761,3,22761,1108380,
22862,3,22862,4663,
22962,3,22962,4663,
23066,3,23064,4663,
23164,3,23164,4663,
23264,3,23264,4663,
23365,3,23365,4663,
23466,3,23466,4663,
23566,3,23566,4663,
23669,3,23667,4663,
23773,3,23773,4663,
23869,3,23869,4663,
23969,3,23969,4663,
24070,3,24070,4663,
24170,3,24170,4663,
24271,3,24270,4663,
24371,3,24371,4663,
24472,3,24472,4663,
24573,3,24572,4663,
24673,3,24673,4663,
24774,3,24774,4663,
24875,3,24874,4663,
24975,3,24975,4663,
25076,3,25076,4663,
25177,3,25177,4663,
25279,3,25278,4663,
25379,3,25379,4663,
25480,3,25480,4663,
25581,3,25581,4663,
25681,3,25681,4663,
25782,3,25782,4663,
25882,3,25882,4663,
25983,3,25983,4663,
26084,3,26084,4663,
26185,3,26184,4663,
26285,3,26285,4663,
26387,3,26386,4663,
26488,3,26487,4663,
26587,3,26587,4663,
26688,3,26688,4663,
26788,3,26788,4663,
26889,3,26889,4663,
26990,3,26990,4663,
27091,3,27090,4663,
27192,3,27191,4663,
27294,3,27294,4663,
27394,3,27393,4663,
27495,3,27495,4663,
27594,3,27594,4663,
27696,3,27695,4663,
27797,3,27796,4663,
27897,3,27897,4663,
27997,3,27997,4663,
28099,3,28098,4663,
28198,3,28198,4663,
28299,3,28299,4663,
28400,3,28400,4663,
28501,3,28501,4663,
28602,3,28602,4663,
28703,3,28703,4663,
28803,3,28803,4663,
28904,3,28903,4663,
29004,3,29004,4663,
29105,3,29105,4663,
29205,3,29205,4663,
29306,3,29306,4663,
29407,3,29407,4663,
29509,3,29508,4663,
29609,3,29609,4663,
29709,3,29709,4663,
29812,3,29810,4663,
29912,3,29911,4663,
30012,3,30012,4663,
30113,3,30113,4663,
30214,3,30213,4663,
30314,3,30314,3995,
30415,3,30415,3995,
30515,3,30515,3995,
30615,3,30615,3995,
30716,3,30716,3995,
30816,3,30816,3995,
30917,3,30917,3995,
31018,3,31017,3995,
31118,3,31118,3995,
31219,3,31219,3995,
31321,3,31320,3995,
31420,3,31420,3995,
31521,3,31521,3995,
31572,3,31572,3995,
31673,3,31672,3995,
31775,3,31775,3995,
31876,3,31876,3995,
31977,3,31976,3995,
32077,3,32077,3995,
32178,3,32177,3995,
32278,3,32278,3995,
32379,3,32379,3995,
32479,3,32479,3995,
32580,3,32580,3995,
32680,3,32680,3995,
32781,3,32781,3995,
32881,3,32881,3995,
32981,3,32981,3995,
33082,3,33082,3995,
33184,3,33183,3995,
33285,3,33285,3995,
33385,3,33385,3995,
33486,3,33486,3995,
33586,3,33586,3995,
33688,3,33688,3995,
33789,3,33789,3995,
33890,3,33889,3995,
33990,3,33990,3995,
34091,3,34091,3995,
34192,3,34192,3995,
34295,3,34294,3995,
34395,3,34395,3995,
34496,3,34495,3995,
34597,3,34596,3995,
34697,3,34697,3995,
34801,3,34800,3995,
34901,3,34901,3995,
35002,3,35002,3995,
35103,3,35103,3995,
35203,3,35203,3995,
35304,3,35304,3995,
35404,3,35404,3995,
35505,3,35504,3995,
35606,3,35605,3995,
35708,3,35707,3995,
35807,3,35807,3995,
35909,3,35908,3995,
36008,3,36007,3995,
36109,3,36108,3995,
36210,3,36210,3995,
36311,3,36311,3995,
36412,3,36412,3995,
36514,3,36513,3995,
36614,3,36613,3995,
36714,3,36714,3995,
36816,3,36815,3995,
36917,3,36916,3995,
37017,3,37017,3995,
37118,3,37118,3995,
37219,3,37219,3995,
37320,3,37319,3995,
37419,3,37419,3995,
37520,3,37520,3995,
37621,3,37621,3995,
37722,3,37722,3995,
37823,3,37823,3995,
37923,3,37923,3995,
38026,3,38026,3995,
38125,3,38125,3995,
38226,3,38226,3995,
38328,3,38328,3995,
38427,3,38427,3995,
