App,Package,Start Time,Duration,Filename
"System",,"Oct 27, 2019 @ 08:19:26 PM","3 min 31 sec","Trepn_2019.10.27_201926.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
0,3,21,4681,
21,3,121,4681,
122,3,223,4681,
224,3,326,4681,
327,3,375,4681,
375,3,475,4681,
476,3,577,4681,
577,3,677,4681,
678,3,778,4681,
779,3,929,4681,
929,3,1030,4681,
1031,3,1082,4681,
1083,3,1181,4681,
1181,3,1281,4681,
1282,3,1382,4681,
1382,3,1483,4681,
1483,3,1583,4681,
1584,3,1685,4681,
1685,3,1785,4681,
1786,3,1886,4681,
1886,3,1986,4681,
1986,3,2086,4681,
2086,3,2186,4681,
2186,3,2286,4681,
2287,3,2388,4681,
2388,3,2488,4681,
2489,3,2589,4681,
2589,3,2690,4681,
2691,3,2791,4681,
2792,3,2891,4681,
2891,3,2991,4681,
2991,3,3093,4681,
3094,3,3193,4681,
3194,3,3296,4681,
3296,3,3396,4681,
3396,3,3497,4681,
3497,3,3598,4681,
3598,3,3700,4681,
3700,3,3800,4681,
3800,3,3900,4681,
3901,3,4002,4681,
4002,3,4102,4681,
4102,3,4203,4681,
4204,3,4303,4681,
4303,3,4404,4681,
4405,3,4505,4681,
4505,3,4605,4681,
4606,3,4706,4681,
4707,3,4807,4681,
4807,3,4907,4681,
4907,3,5007,4681,
5008,3,5109,4681,
5109,3,5209,4681,
5209,3,5312,4681,
5313,3,5413,4681,
5413,3,5513,4681,
5513,3,5615,4681,
5615,3,5715,4681,
5715,3,5815,4681,
5816,3,5915,4681,
5915,3,6016,4681,
6016,3,6117,4681,
6117,3,6217,4681,
6217,3,6318,4681,
6318,3,6419,4681,
6419,3,6519,4681,
6519,3,6620,4681,
6620,3,6721,4681,
6722,3,6822,4681,
6823,3,6922,4681,
6923,3,7025,4681,
7026,3,7125,4681,
7125,3,7226,4681,
7227,3,7327,4681,
7328,3,7429,4681,
7430,3,7529,4681,
7530,3,7631,4681,
7631,3,7731,4681,
7731,3,7833,4681,
7833,3,7934,4681,
7934,3,8035,4681,
8035,3,8136,4681,
8136,3,8237,4681,
8238,3,8337,4681,
8337,3,8438,4681,
8439,3,8539,4681,
8539,3,8641,4681,
8641,3,8742,4681,
8743,3,8843,4681,
8843,3,8943,4681,
8943,3,9044,4681,
9044,3,9149,4681,
9149,3,9247,4681,
9247,3,9347,4681,
9347,3,9450,4681,
9450,3,9548,4681,
9548,3,9649,4681,
9649,3,9750,4681,
9750,3,9850,4681,
9851,3,9951,4681,
9951,3,10052,4681,
10052,3,10152,4681,
10153,3,10253,4681,
10253,3,10354,4681,
10354,3,10454,4681,
10455,3,10555,4681,
10555,3,10656,4681,
10656,3,10757,4681,
10757,3,10857,4681,
10858,3,10958,4681,
10958,3,11059,3340,
11059,3,11159,3340,
11159,3,11260,3340,
11260,3,11360,3340,
11360,3,11461,3340,
11462,3,11562,3340,
11562,3,11662,3340,
11663,3,11763,3340,
11764,3,11864,3340,
11864,3,11964,3340,
11964,3,12069,3340,
12069,3,12166,3340,
12166,3,12267,3340,
12268,3,12369,3340,
12369,3,12469,3340,
12470,3,12570,3340,
12570,3,12671,3340,
12671,3,12775,3340,
12775,3,12874,3340,
12875,3,12975,3340,
12975,3,13024,3340,
13025,3,13126,3340,
13126,3,13226,3340,
13226,3,13327,3340,
13327,3,13427,3340,
13427,3,13527,3340,
13528,3,13628,3340,
13628,3,13729,3340,
13729,3,13832,3340,
13832,3,13930,3340,
13930,3,14032,3340,
14033,3,14132,3340,
14132,3,14232,3340,
14232,3,14333,3340,
14333,3,14435,3340,
14436,3,14535,3340,
14535,3,14635,3340,
14635,3,14736,3340,
14736,3,14837,3340,
14837,3,14939,3340,
14939,3,15039,3340,
15040,3,15140,3340,
15140,3,15241,3340,
15241,3,15342,3340,
15343,3,15443,3340,
15444,3,15543,3340,
15543,3,15644,3340,
15644,3,15745,3340,
15745,3,15845,3340,
15846,3,15947,3340,
15947,3,16047,3340,
16048,3,16148,3340,
16148,3,16248,3340,
16248,3,16350,3340,
16351,3,16451,3340,
16451,3,16551,3340,
16551,3,16651,3340,
16652,3,16752,3340,
16752,3,16853,3340,
16853,3,16954,3340,
16955,3,17055,3340,
17056,3,17156,3340,
17156,3,17257,3340,
17258,3,17358,3340,
17358,3,17459,3340,
17459,3,17561,3340,
17561,3,17661,3340,
17661,3,17761,3340,
17763,3,17863,3340,
17863,3,17963,3340,
17963,3,18065,3340,
18065,3,18164,3340,
18164,3,18265,3340,
18265,3,18365,3340,
18365,3,18466,4010,
18467,3,18568,4010,
18569,3,18668,4010,
18668,3,18769,4010,
18769,3,18871,4010,
18871,3,18970,4010,
18971,3,19073,4010,
19073,3,19172,4010,
19173,3,19273,4010,
19274,3,19375,4010,
19376,3,19476,4010,
19476,3,19578,4010,
19578,3,19677,4010,
19677,3,19779,4010,
19780,3,19879,4010,
19879,3,19980,4010,
19980,3,20081,4010,
20082,3,20182,4010,
20183,3,20283,4010,
20283,3,20383,4010,
20383,3,20485,4010,
20486,3,20586,4010,
20586,3,20687,4010,
20687,3,20786,4010,
20786,3,20888,4010,
20888,3,20988,4010,
20988,3,21089,4010,
21090,3,21191,4010,
21191,3,21292,4010,
21292,3,21393,4010,
21393,3,21494,4010,
21494,3,21595,4010,
21595,3,21696,4010,
21697,3,21796,4010,
21797,3,21897,4010,
21897,3,21998,4010,
21998,3,22099,4010,
22099,3,22200,4010,
22201,3,22305,4010,
22305,3,22403,4010,
22403,3,22506,4010,
22506,3,22604,4010,
22604,3,22706,4010,
22706,3,22806,4010,
22807,3,22907,4010,
22907,3,23008,4010,
23008,3,23108,4010,
23108,3,23209,4010,
23209,3,23310,4010,
23311,3,23410,4010,
23411,3,23511,4010,
23511,3,23612,4010,
23613,3,23713,4010,
23713,3,23815,4010,
23815,3,23914,4010,
23915,3,24015,4010,
24016,3,24115,4010,
24116,3,24216,4010,
24217,3,24318,4010,
24318,3,24419,4010,
24419,3,24519,4010,
24519,3,24620,4010,
24620,3,24721,4010,
24721,3,24823,4010,
24823,3,24923,4010,
24924,3,25025,4010,
25025,3,25125,4010,
25125,3,25227,4010,
25228,3,25328,4010,
25328,3,25429,4010,
25429,3,25530,4010,
25530,3,25631,4010,
25631,3,25731,4010,
25731,3,25832,4010,
25833,3,25934,4010,
25934,3,26034,4010,
26034,3,26135,4010,
26135,3,26236,4010,
26236,3,26337,4010,
26338,3,26438,4010,
26438,3,26539,4010,
26539,3,26641,4010,
26641,3,26740,4010,
26741,3,26841,4010,
26841,3,26944,4010,
26944,3,27046,4010,
27047,3,27145,4010,
27146,3,27196,4010,
27196,3,27297,4010,
27297,3,27397,4010,
27397,3,27500,4010,
27500,3,27599,4010,
27599,3,27700,4010,
27701,3,27800,4010,
27801,3,27901,4010,
27901,3,28002,4010,
28002,3,28103,4010,
28104,3,28204,4010,
28204,3,28304,4010,
28304,3,28405,4010,
28405,3,28505,4010,
28505,3,28606,4010,
28606,3,28708,4010,
28709,3,28808,4010,
28808,3,28909,4010,
28909,3,29010,4010,
29010,3,29112,4010,
29112,3,29212,4010,
29213,3,29313,4010,
29313,3,29415,4010,
29415,3,29514,4010,
29515,3,29615,4010,
29615,3,29717,4010,
29718,3,29817,4010,
29817,3,29918,4010,
29918,3,30019,4010,
30019,3,30119,4010,
30119,3,30220,4010,
30220,3,30321,4010,
30321,3,30421,4010,
30422,3,30523,4010,
30523,3,30623,4010,
30624,3,30724,4010,
30724,3,30825,4010,
30825,3,30926,4010,
30926,3,31027,4010,
31027,3,31126,4010,
31127,3,31228,4010,
31228,3,31331,4010,
31333,3,31431,4010,
31432,3,31532,4010,
31532,3,31633,4010,
31634,3,31734,4010,
31734,3,31835,4010,
31836,3,31936,4010,
31936,3,32037,4010,
32037,3,32137,4010,
32137,3,32238,4010,
32238,3,32339,4010,
32339,3,32440,4010,
32440,3,32540,4010,
32541,3,32641,4010,
32643,3,32742,4010,
32742,3,32843,4010,
32843,3,32944,4010,
32944,3,33045,4010,
33045,3,33147,4010,
33147,3,33247,4010,
33247,3,33348,4010,
33348,3,33448,4010,
33448,3,33549,4010,
33549,3,33651,4010,
33651,3,33750,4010,
33750,3,33851,4010,
33852,3,33953,4010,
33953,3,34053,4010,
34053,3,34153,4010,
34153,3,34255,4010,
34255,3,34356,4010,
34356,3,34457,4010,
34457,3,34558,4010,
34563,3,34659,4010,
34660,3,34759,4010,
34759,3,34863,4010,
34863,3,34963,4010,
34963,3,35063,4010,
35063,3,35164,4010,
35165,3,35267,4010,
35267,3,35367,4010,
35367,3,35467,4010,
35467,3,35568,4010,
35569,3,35669,4010,
35669,3,35770,4010,
35770,3,35871,4010,
35872,3,35973,4010,
35973,3,36073,4010,
36073,3,36174,4010,
36175,3,36275,4010,
36275,3,36376,4010,
36376,3,36477,4010,
36478,3,36577,4010,
36578,3,36679,4010,
36679,3,36779,4010,
36780,3,36881,4010,
36881,3,36982,4010,
36982,3,37083,4010,
37084,3,37184,4010,
37184,3,37285,4010,
37285,3,37385,4010,
37386,3,37486,4010,
37486,3,37589,4010,
37589,3,37688,4010,
37689,3,37791,4010,
37792,3,37891,4010,
37891,3,37992,4010,
37992,3,38093,4010,
38093,3,38143,4010,
38144,3,38244,4010,
38244,3,38344,4010,
38345,3,38446,4010,
38446,3,38546,4010,
38547,3,38647,4010,
38647,3,38747,4010,
38748,3,38848,4010,
38848,3,38948,4010,
38949,3,39049,4010,
39051,3,39150,4010,
39151,3,39252,4010,
39252,3,39353,4010,
39354,3,39455,4010,
39455,3,39554,4010,
39555,3,39655,4010,
39655,3,39755,4010,
39756,3,39856,4010,
39856,3,39958,4010,
39958,3,40058,4010,
40058,3,40159,4010,
40159,3,40260,4010,
40260,3,40360,4010,
40360,3,40461,4010,
40461,3,40562,4010,
40563,3,40664,4010,
40665,3,40764,4010,
40764,3,40865,4010,
40865,3,40967,4010,
40967,3,41069,4010,
41069,3,41169,4010,
41170,3,41271,4010,
41272,3,41371,4010,
41372,3,41472,4010,
41473,3,41573,4010,
41573,3,41673,4010,
41673,3,41774,4010,
41774,3,41875,4010,
41875,3,41975,4010,
41975,3,42077,4010,
42077,3,42177,4010,
42177,3,42278,4010,
42278,3,42378,4010,
42378,3,42479,4010,
42480,3,42580,4010,
42580,3,42681,4010,
42681,3,42781,4010,
42782,3,42883,4010,
42883,3,42984,4010,
42984,3,43084,4010,
43084,3,43184,4010,
43187,3,43286,4010,
43286,3,43390,4010,
43390,3,43491,4010,
43491,3,43591,4010,
43591,3,43692,4010,
43692,3,43793,4010,
43793,3,43893,4010,
43893,3,43994,4010,
43995,3,44094,4010,
44095,3,44195,4010,
44195,3,44296,4010,
44296,3,44397,4010,
44397,3,44498,4010,
44498,3,44600,4010,
44601,3,44699,4010,
44699,3,44801,4010,
44802,3,44902,4010,
44902,3,45003,4010,
45003,3,45104,4010,
45104,3,45209,4010,
45210,3,45305,4010,
45305,3,45407,4010,
45407,3,45507,4010,
45508,3,45608,4010,
45608,3,45708,4010,
45708,3,45810,4010,
45811,3,45910,4010,
45910,3,46012,4010,
46012,3,46112,4010,
46112,3,46213,4010,
46213,3,46312,4010,
46313,3,46413,4010,
46414,3,46515,4010,
46515,3,46615,4010,
46615,3,46715,4010,
46716,3,46817,4010,
46817,3,46918,4010,
46920,3,47019,4010,
47019,3,47120,4010,
47120,3,47220,4010,
47220,3,47320,4010,
47320,3,47421,4010,
47421,3,47522,4010,
47522,3,47625,4010,
47625,3,47724,4010,
47724,3,47824,4010,
47825,3,47926,4010,
47926,3,48027,4010,
48028,3,48127,4010,
48127,3,48228,4010,
48229,3,48329,4010,
48329,3,48430,4010,
48430,3,48530,4010,
48531,3,48630,4010,
48631,3,48731,4010,
48731,3,48832,4010,
48832,3,48933,4010,
48933,3,49034,4010,
49034,3,49134,4010,
49135,3,49235,4010,
49235,3,49335,4010,
49335,3,49436,3339,
49436,3,49536,3339,
49537,3,49637,3339,
49637,3,49737,3339,
49737,3,49838,3339,
49839,3,49939,3339,
49939,3,50040,3339,
50040,3,50140,3339,
50140,3,50243,3339,
50244,3,50342,3339,
50342,3,50443,3339,
50443,3,50543,3339,
50544,3,50644,3339,
50644,3,50744,3339,
50744,3,50845,3339,
50845,3,50946,3339,
50946,3,51046,3339,
51047,3,51148,3339,
51148,3,51247,3339,
51248,3,51348,3339,
51348,3,51449,3339,
51450,3,51550,3339,
51550,3,51651,3339,
51651,3,51751,3339,
51751,3,51851,3339,
51851,3,51952,3339,
51952,3,52054,3339,
52054,3,52153,3339,
52154,3,52254,3339,
52254,3,52354,3339,
52354,3,52456,3339,
52456,3,52557,3339,
52557,3,52656,3339,
52657,3,52709,3339,
52711,3,52807,3339,
52808,3,52908,3339,
52908,3,53009,3339,
53009,3,53110,3339,
53111,3,53211,3339,
53213,3,53310,3339,
53311,3,53412,3339,
53413,3,53513,3339,
53513,3,53614,3339,
53615,3,53714,3339,
53715,3,53814,3339,
53815,3,53915,3339,
53916,3,54016,3339,
54016,3,54118,3339,
54118,3,54219,3339,
54220,3,54319,3339,
54319,3,54420,3339,
54420,3,54521,3339,
54521,3,54622,3339,
54622,3,54723,3339,
54723,3,54825,3339,
54825,3,54924,3339,
54924,3,55024,3339,
55025,3,55125,3339,
55125,3,55228,3339,
55229,3,55333,3339,
55333,3,55435,3339,
55435,3,55535,3339,
55536,3,55636,3339,
55636,3,55736,3339,
55737,3,55838,3339,
55838,3,55939,3339,
55939,3,56040,3339,
