App,Package,Start Time,Duration,Filename
"System",,"Oct 27, 2019 @ 07:50:32 PM","3 min 31 sec","Trepn_2019.10.27_195032.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
1,3,0,0,
14,3,100,0,
100,3,200,0,
200,3,302,0,
302,3,402,0,
402,3,502,0,
502,3,604,0,
604,3,706,0,
706,3,755,0,
755,3,854,0,
855,3,957,0,
957,3,1056,0,
1056,3,1156,0,
1157,3,1257,0,
1257,3,1357,0,
1357,3,1458,0,
1458,3,1558,0,
1559,3,1659,0,
1660,3,1761,0,
1761,3,1861,0,
1861,3,1962,0,
1962,3,2062,0,
2062,3,2162,0,
2162,3,2263,0,
2263,3,2363,0,
2363,3,2464,0,
2464,3,2564,0,
2564,3,2664,0,
2665,3,2765,0,
2766,3,2866,0,
2866,3,2967,0,
2967,3,3066,0,
3066,3,3167,0,
3167,3,3267,0,
3268,3,3368,0,
3369,3,3469,0,
3469,3,3569,0,
3570,3,3670,0,
3670,3,3770,0,
3770,3,3871,0,
3871,3,3973,0,
3973,3,4073,0,
4073,3,4173,0,
4174,3,4273,0,
4273,3,4373,0,
4373,3,4473,0,
4473,3,4574,0,
4574,3,4674,0,
4674,3,4775,0,
4775,3,4876,0,
4876,3,4977,0,
4978,3,5077,0,
5077,3,5178,0,
5178,3,5279,0,
5279,3,5380,0,
5380,3,5479,0,
5480,3,5580,0,
5580,3,5680,0,
5680,3,5781,0,
5781,3,5882,0,
5882,3,5983,0,
5984,3,6083,0,
6083,3,6184,0,
6184,3,6285,0,
6285,3,6385,0,
6385,3,6486,0,
6486,3,6586,0,
6586,3,6686,0,
6687,3,6787,0,
6787,3,6889,0,
6889,3,6989,0,
6989,3,7089,0,
7089,3,7193,0,
7193,3,7291,0,
7292,3,7393,0,
7393,3,7494,0,
7494,3,7594,0,
7595,3,7695,0,
7695,3,7797,0,
7797,3,7898,0,
7899,3,7999,0,
7999,3,8100,0,
8100,3,8201,0,
8202,3,8302,0,
8302,3,8403,0,
8403,3,8504,0,
8504,3,8605,0,
8605,3,8705,0,
8705,3,8806,0,
8807,3,8907,0,
8908,3,9010,0,
9010,3,9110,0,
9110,3,9210,0,
9211,3,9312,0,
9312,3,9412,0,
9412,3,9513,0,
9513,3,9614,0,
9614,3,9714,0,
9714,3,9816,0,
9816,3,9916,0,
9917,3,10017,0,
10018,3,10117,0,
10118,3,10219,0,
10219,3,10319,0,
10319,3,10421,0,
10421,3,10521,0,
10521,3,10622,0,
10622,3,10722,0,
10722,3,10823,0,
10823,3,10924,0,
10924,3,11025,0,
11025,3,11125,0,
11125,3,11226,0,
11226,3,11327,0,
11327,3,11428,0,
11428,3,11529,0,
11529,3,11628,0,
11629,3,11729,0,
11729,3,11830,0,
11830,3,11931,0,
11931,3,12032,0,
12032,3,12132,0,
12132,3,12232,0,
12233,3,12334,0,
12334,3,12435,0,
12435,3,12536,0,
12536,3,12636,0,
12636,3,12737,0,
12738,3,12837,0,
12837,3,12938,0,
12938,3,13038,0,
13038,3,13139,0,
13139,3,13240,0,
13240,3,13340,0,
13341,3,13442,0,
13442,3,13542,0,
13542,3,13642,0,
13643,3,13743,0,
13743,3,13844,0,
13844,3,13945,0,
13946,3,14046,0,
14048,3,14145,0,
14146,3,14246,0,
14246,3,14347,0,
14347,3,14451,0,
14452,3,14549,0,
14549,3,14652,0,
14652,3,14752,0,
14752,3,14853,0,
14853,3,14954,0,
14954,3,15055,0,
15055,3,15155,0,
