App,Package,Start Time,Duration,Filename
"System",,"Oct 27, 2019 @ 10:52:09 PM","3 min 31 sec","Trepn_2019.10.27_225209.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
0,3,22,4005,
23,3,123,4005,
123,3,225,4005,
226,3,324,4005,
324,3,424,4005,
425,3,525,4005,
526,3,626,4005,
626,3,727,4005,
727,3,828,4005,
828,3,929,4005,
929,3,1028,4005,
1029,3,1130,4005,
1131,3,1232,4005,
1232,3,1330,4005,
1330,3,1431,4005,
1431,3,1532,4005,
1532,3,1582,4005,
1582,3,1682,4005,
1682,3,1783,4005,
1783,3,1883,4005,
1883,3,1985,4005,
1986,3,2086,4005,
2087,3,2185,4005,
2185,3,2286,4005,
2286,3,2387,4005,
2388,3,2488,4005,
2488,3,2588,4005,
2588,3,2689,4005,
2689,3,2788,4005,
2789,3,2889,4005,
2889,3,2990,4005,
2990,3,3090,4005,
3091,3,3190,4005,
3190,3,3291,4005,
3292,3,3392,4005,
3392,3,3492,4005,
3492,3,3592,4005,
3592,3,3693,4005,
3693,3,3795,4005,
3795,3,3894,4005,
3895,3,3995,4005,
3996,3,4096,4005,
4096,3,4196,4005,
4196,3,4298,4005,
4298,3,4398,4005,
4398,3,4498,4005,
4499,3,4599,4005,
4599,3,4699,4005,
4699,3,4799,4005,
4799,3,4901,4005,
4901,3,5002,4005,
5002,3,5103,4005,
5103,3,5207,4005,
5207,3,5308,4005,
5309,3,5409,4005,
5409,3,5509,4005,
5509,3,5610,3335,
5611,3,5711,3335,
5711,3,5812,3335,
5812,3,5913,3335,
5913,3,6014,3335,
6014,3,6114,3335,
6114,3,6215,3335,
6216,3,6316,3335,
6317,3,6417,3335,
6417,3,6521,3335,
6521,3,6620,3335,
6620,3,6727,3335,
6727,3,6823,3335,
6823,3,6925,3335,
6925,3,7025,3335,
7026,3,7126,3335,
7126,3,7228,3335,
7228,3,7328,3335,
7328,3,7429,3335,
7429,3,7530,3335,
7530,3,7631,3335,
7631,3,7732,3335,
7732,3,7833,3335,
7833,3,7934,3335,
7934,3,8035,3335,
8035,3,8138,3335,
8139,3,8237,3335,
8237,3,8338,3335,
8338,3,8439,3335,
8439,3,8540,3335,
8540,3,8641,3335,
8641,3,8742,3335,
8742,3,8844,3335,
8844,3,8945,3335,
8946,3,9044,3335,
9044,3,9147,3335,
9147,3,9246,3335,
9246,3,9348,3335,
9348,3,9447,3335,
9448,3,9548,3335,
9548,3,9649,3335,
9649,3,9749,3335,
9750,3,9850,3335,
9850,3,9951,3335,
9951,3,10052,3335,
10053,3,10153,3335,
10153,3,10253,3335,
10253,3,10354,3335,
10354,3,10455,3335,
10455,3,10555,3335,
10555,3,10656,3335,
10656,3,10756,3335,
10757,3,10858,3335,
10858,3,10960,3335,
10960,3,11060,3335,
11061,3,11159,3335,
11159,3,11261,3335,
11261,3,11362,3335,
11362,3,11463,3335,
11464,3,11565,3335,
11565,3,11665,3335,
11665,3,11767,3335,
11767,3,11868,3335,
11868,3,11969,3335,
11969,3,12069,3335,
12070,3,12170,3335,
12170,3,12271,3335,
12275,3,12372,3335,
12372,3,12473,3335,
12473,3,12575,3335,
12575,3,12626,3335,
12627,3,12728,3335,
12728,3,12828,3335,
12828,3,12929,3335,
12929,3,13030,3335,
13030,3,13133,3335,
13133,3,13232,3335,
13232,3,13332,3335,
13332,3,13434,3335,
13434,3,13535,3335,
13535,3,13636,3335,
13636,3,13737,3335,
13737,3,13837,3335,
13838,3,13938,3335,
13938,3,14040,3335,
14041,3,14140,3335,
14140,3,14240,3335,
14241,3,14341,3335,
14341,3,14442,3335,
14442,3,14544,3335,
14545,3,14648,3335,
14649,3,14746,3335,
14746,3,14849,3335,
14850,3,14949,3335,
14949,3,15049,3335,
15049,3,15149,3335,
15150,3,15250,3335,
15250,3,15351,3335,
15351,3,15452,3335,
15452,3,15552,3335,
15553,3,15653,3335,
15653,3,15754,3335,
15754,3,15855,3335,
15855,3,15956,3335,
15956,3,16058,3335,
16058,3,16158,3335,
16158,3,16258,3335,
16258,3,16360,3335,
16361,3,16464,3335,
16464,3,16561,3335,
16561,3,16661,3335,
16661,3,16761,3335,
16761,3,16863,3335,
16863,3,16963,3335,
16963,3,17064,3335,
17065,3,17165,3335,
17165,3,17266,3335,
17267,3,17366,3335,
17366,3,17467,3335,
17468,3,17570,3335,
17570,3,17670,3335,
