App,Package,Start Time,Duration,Filename
"System",,"Oct 27, 2019 @ 11:42:09 PM","3 min 40 sec","Trepn_2019.10.27_234209.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
0,3,23,4004,
25,3,123,4004,
123,3,174,4004,
174,3,275,4004,
276,3,375,4004,
375,3,476,4004,
476,3,576,4004,
576,3,676,4004,
676,3,777,4004,
777,3,877,4004,
878,3,978,4004,
978,3,1078,4004,
1078,3,1179,4004,
1179,3,1280,4004,
1280,3,1380,4004,
1381,3,1480,4004,
1481,3,1581,4004,
1581,3,1681,4004,
1681,3,1783,4004,
1784,3,1885,4004,
1885,3,1984,4004,
1984,3,2085,4004,
2085,3,2185,4004,
2185,3,2285,4004,
2286,3,2386,4004,
2386,3,2487,4004,
2487,3,2587,4004,
2587,3,2687,4004,
2687,3,2788,4004,
2788,3,2891,4004,
2891,3,2990,4004,
2990,3,3091,4004,
3091,3,3191,4004,
3192,3,3292,4004,
3292,3,3392,4004,
3392,3,3493,4004,
3493,3,3593,4004,
3594,3,3694,4004,
3694,3,3794,4004,
3794,3,3894,4004,
3894,3,3996,4004,
3996,3,4095,4004,
4095,3,4196,4004,
4196,3,4296,4004,
4296,3,4396,4004,
4396,3,4498,4004,
4498,3,4598,4004,
4599,3,4699,4004,
4699,3,4802,4004,
4802,3,4902,4004,
4902,3,5003,4004,
5003,3,5103,4004,
5103,3,5204,4004,
5204,3,5306,4004,
5306,3,5406,4004,
5407,3,5505,4004,
5506,3,5606,4004,
5606,3,5707,4004,
5708,3,5807,4004,
5807,3,5908,4004,
5908,3,6008,4004,
6008,3,6108,4004,
6108,3,6209,4004,
6209,3,6309,4004,
6309,3,6410,4004,
6411,3,6510,4004,
6510,3,6612,4004,
6612,3,6711,2696703,
6711,3,6811,2696703,
6812,3,6912,2696703,
6912,3,7014,2696703,
7014,3,7113,2696703,
7113,3,7214,2696703,
7214,3,7314,2696703,
7315,3,7415,2696703,
7415,3,7515,2696703,
7515,3,7616,2696703,
7616,3,7716,2696703,
7716,3,7817,2696703,
7817,3,7917,2696703,
7917,3,8018,2696703,
8018,3,8118,2696703,
8118,3,8220,2696703,
8220,3,8321,2696703,
8322,3,8421,2696703,
8421,3,8522,2696703,
8522,3,8623,2696703,
8623,3,8723,2696703,
8723,3,8824,2696703,
8824,3,8924,2696703,
8924,3,9025,2696703,
9025,3,9125,2696703,
9125,3,9226,2696703,
9226,3,9326,2696703,
9327,3,9427,2696703,
9427,3,9527,2696703,
9527,3,9628,2696703,
9628,3,9728,2696703,
9728,3,9829,2696703,
9829,3,9929,2696703,
9929,3,10030,2696703,
10030,3,10130,2696703,
10130,3,10231,2696703,
10231,3,10331,2696703,
10332,3,10432,2696703,
10432,3,10532,2696703,
10532,3,10632,2696703,
10633,3,10734,2696703,
10734,3,10834,2696703,
10834,3,10935,2696703,
10935,3,11035,2696703,
11035,3,11137,2696703,
11137,3,11237,2696703,
11238,3,11338,2696703,
11339,3,11442,2696703,
11442,3,11538,2696703,
11538,3,11639,2696703,
11639,3,11740,2696703,
11741,3,11841,2696703,
11841,3,11941,2696703,
11942,3,12041,2696703,
12042,3,12142,2696703,
12143,3,12242,2696703,
12242,3,12343,2696703,
12344,3,12444,2696703,
12444,3,12546,2696703,
12546,3,12645,2696703,
12645,3,12745,2696703,
12746,3,12846,2696703,
12846,3,12947,2696703,
12947,3,13047,2696703,
13047,3,13148,2696703,
13148,3,13249,2696703,
13249,3,13350,2696703,
13353,3,13450,2696703,
13451,3,13551,2696703,
13552,3,13652,2696703,
13652,3,13754,2696703,
13754,3,13854,2696703,
13854,3,13955,2696703,
13956,3,14055,2696703,
14055,3,14155,3333,
14156,3,14256,3333,
14257,3,14357,3333,
14357,3,14457,3333,
14457,3,14559,3333,
14559,3,14659,3333,
14659,3,14761,3333,
14762,3,14861,3333,
14862,3,14970,3333,
14971,3,15063,3333,
15063,3,15163,3333,
15164,3,15264,3333,
15264,3,15366,3333,
15366,3,15467,3333,
15467,3,15567,3333,
15568,3,15618,3333,
15618,3,15719,3333,
15719,3,15819,3333,
15820,3,15922,3333,
15922,3,16022,3333,
16022,3,16123,3333,
16123,3,16223,3333,
16224,3,16326,3333,
16326,3,16426,3333,
16426,3,16527,3333,
16527,3,16628,3333,
16628,3,16728,3333,
16728,3,16829,3333,
16829,3,16930,3333,
16931,3,17031,3333,
17031,3,17133,3333,
17133,3,17233,3333,
17233,3,17333,3333,
17333,3,17433,3333,
17433,3,17533,3333,
17534,3,17634,3333,
17635,3,17735,3333,
17736,3,17835,3333,
17835,3,17936,3333,
17936,3,18036,3333,
18036,3,18137,3333,
18137,3,18237,3333,
18237,3,18338,3333,
18338,3,18439,3333,
18439,3,18540,3333,
18540,3,18640,3333,
18640,3,18741,3333,
18741,3,18842,3333,
18842,3,18942,3333,
18943,3,19043,3333,
19044,3,19144,3333,
19145,3,19244,3333,
19245,3,19345,3333,
19345,3,19446,3333,
19446,3,19546,3333,
19546,3,19647,3333,
19648,3,19748,3333,
19748,3,19851,3333,
19851,3,19950,3333,
19951,3,20051,3333,
20051,3,20152,3333,
20152,3,20254,3333,
20254,3,20354,3333,
20356,3,20455,3333,
20455,3,20556,3333,
20556,3,20657,3333,
20657,3,20758,3333,
20762,3,20858,3333,
20859,3,20958,3333,
20959,3,21061,3333,
21061,3,21162,3333,
21162,3,21262,3333,
21262,3,21363,3333,
21364,3,21464,3333,
21464,3,21565,3333,
21566,3,21665,3333,
21666,3,21766,3333,
21767,3,21867,3333,
21868,3,21970,3333,
21971,3,22069,3333,
22070,3,22170,3333,
22171,3,22271,3333,
22272,3,22370,3333,
22370,3,22470,3333,
22471,3,22571,3333,
22571,3,22672,3333,
22673,3,22774,3333,
22774,3,22874,3333,
22875,3,22975,3333,
22976,3,23076,3333,
23076,3,23177,3333,
23178,3,23278,3333,
23278,3,23378,3333,
23378,3,23479,3333,
23479,3,23580,3333,
23580,3,23681,3333,
23681,3,23781,3333,
23781,3,23882,3333,
23885,3,23982,3333,
23983,3,24083,3333,
24084,3,24184,3333,
24185,3,24285,3333,
24285,3,24386,3333,
24387,3,24487,3333,
24487,3,24590,3333,
24590,3,24688,3333,
24688,3,24788,3333,
24788,3,24890,3333,
24890,3,24990,3333,
24990,3,25091,3333,
25091,3,25192,3333,
25192,3,25293,3333,
25293,3,25393,3333,
25394,3,25494,3333,
25495,3,25595,3333,
25595,3,25696,3333,
25696,3,25797,3333,
25797,3,25898,3333,
25898,3,25997,3333,
25998,3,26098,3333,
26099,3,26200,3333,
26200,3,26301,3333,
26301,3,26401,3333,
26401,3,26502,3333,
26503,3,26604,3333,
26605,3,26704,3333,
26705,3,26805,3333,
26806,3,26906,3333,
26906,3,27008,3333,
27009,3,27108,3333,
27108,3,27209,3333,
27209,3,27309,3333,
27309,3,27410,3333,
27410,3,27510,3333,
27510,3,27611,3333,
27611,3,27711,3333,
27712,3,27812,3333,
27813,3,27864,3333,
27864,3,27963,3333,
27964,3,28064,3333,
28064,3,28164,3333,
28165,3,28265,3333,
28265,3,28365,3333,
28366,3,28466,3333,
28467,3,28566,3333,
28567,3,28668,3333,
28668,3,28770,3333,
28772,3,28869,3333,
28869,3,28970,3333,
28970,3,29070,3333,
29070,3,29170,3333,
29171,3,29273,3333,
29273,3,29373,3333,
29374,3,29474,3333,
29474,3,29575,3333,
29575,3,29675,3333,
29675,3,29776,3333,
29776,3,29877,3333,
29877,3,29978,3333,
29978,3,30078,3333,
30079,3,30180,3333,
30180,3,30280,3333,
30280,3,30381,3333,
30381,3,30481,3333,
30482,3,30582,3333,
30582,3,30684,3333,
30684,3,30786,3333,
30786,3,30885,3333,
30888,3,30985,3333,
30985,3,31086,3333,
31086,3,31187,3333,
31187,3,31288,3333,
31288,3,31388,3333,
31389,3,31489,3333,
31489,3,31591,3333,
31591,3,31690,3333,
31691,3,31791,3333,
31792,3,31892,3333,
31893,3,31994,3333,
31995,3,32093,3333,
32093,3,32194,3333,
32195,3,32294,3333,
32295,3,32395,3333,
32395,3,32496,3333,
32496,3,32597,3333,
32598,3,32696,3333,
32697,3,32797,3333,
32797,3,32897,3333,
32898,3,32998,3333,
32998,3,33099,3333,
33099,3,33199,3333,
33200,3,33300,3333,
33300,3,33401,3333,
33402,3,33501,3333,
33502,3,33602,3333,
33602,3,33703,3333,
33703,3,33805,3333,
33805,3,33904,3333,
33904,3,34005,3333,
34005,3,34107,3333,
34107,3,34206,3333,
34206,3,34307,3333,
34307,3,34409,3333,
34410,3,34510,3333,
34511,3,34610,3333,
34610,3,34711,3333,
34711,3,34812,3333,
34812,3,34912,3333,
34912,3,35013,3333,
35014,3,35115,3333,
35115,3,35216,3333,
35216,3,35316,3333,
35317,3,35417,3333,
35417,3,35518,3333,
35518,3,35620,3333,
35620,3,35719,3333,
35720,3,35820,3333,
35820,3,35921,3333,
35921,3,36021,3333,
36021,3,36122,3333,
36122,3,36222,3333,
36222,3,36324,3333,
36324,3,36425,3333,
36425,3,36524,3333,
36524,3,36626,3333,
36626,3,36726,3333,
36726,3,36828,3333,
36828,3,36927,3333,
36927,3,37029,3333,
37029,3,37129,3333,
37129,3,37230,3333,
37230,3,37330,3333,
37330,3,37431,3333,
37431,3,37531,3333,
37531,3,37632,3333,
37632,3,37734,3333,
37735,3,37834,4003,
37835,3,37935,4003,
37935,3,38035,4003,
38036,3,38136,4003,
38137,3,38237,4003,
38237,3,38337,4003,
38337,3,38438,4003,
38438,3,38538,4003,
38538,3,38639,4003,
38640,3,38740,4003,
38741,3,38844,4003,
38845,3,38941,4003,
38942,3,39042,4003,
39042,3,39142,4003,
39142,3,39246,4003,
39246,3,39345,4003,
39346,3,39448,4003,
39449,3,39547,4003,
39547,3,39648,4003,
39648,3,39749,4003,
39749,3,39849,4003,
39849,3,39950,4003,
39950,3,40050,4003,
40051,3,40151,4003,
40151,3,40252,4003,
40253,3,40353,4003,
40353,3,40454,4003,
40454,3,40554,4003,
40555,3,40655,4003,
40655,3,40756,4003,
40756,3,40860,4003,
40861,3,40958,4003,
40959,3,41058,4003,
41058,3,41159,4003,
41159,3,41259,4003,
41259,3,41360,4003,
41360,3,41462,4003,
41462,3,41563,4003,
41563,3,41662,4003,
41662,3,41763,4003,
41764,3,41864,4003,
41865,3,41965,4003,
41966,3,42065,4003,
42066,3,42166,4003,
42167,3,42266,4003,
42267,3,42367,4003,
42368,3,42468,4003,
42468,3,42569,4003,
42569,3,42669,4003,
42670,3,42770,4003,
42770,3,42871,4003,
42871,3,42971,4003,
42971,3,43072,4003,
43072,3,43173,4003,
43173,3,43274,4003,
43274,3,43375,4003,
43375,3,43475,4003,
43476,3,43576,4003,
43576,3,43677,4003,
43677,3,43778,4003,
43778,3,43829,4003,
43829,3,43929,4003,
43929,3,44029,4003,
44029,3,44130,4003,
44130,3,44230,4003,
44231,3,44331,4003,
44332,3,44433,4003,
44434,3,44533,4003,
44534,3,44634,4003,
44634,3,44734,4003,
44734,3,44835,4003,
44835,3,44935,4003,
44935,3,45036,4003,
45036,3,45137,4003,
45137,3,45237,4003,
45237,3,45338,4003,
45338,3,45438,4003,
45439,3,45539,4003,
45539,3,45640,4003,
45641,3,45740,4003,
45740,3,45841,4003,
45842,3,45945,4003,
45946,3,46042,4003,
46042,3,46145,4003,
46146,3,46243,4003,
46243,3,46344,4003,
46344,3,46445,4003,
46445,3,46545,4003,
46545,3,46646,4003,
46646,3,46747,4003,
46747,3,46847,4003,
46847,3,46948,4003,
46948,3,47048,4003,
47048,3,47149,4003,
47149,3,47249,4003,
47250,3,47350,4003,
47351,3,47451,4003,
47451,3,47552,4003,
47552,3,47653,4003,
47654,3,47754,4003,
47754,3,47855,4003,
47855,3,47955,4003,
47956,3,48056,4003,
48056,3,48156,4003,
48156,3,48256,4003,
48256,3,48357,4003,
48357,3,48458,4003,
48458,3,48559,4003,
48559,3,48659,4003,
48659,3,48761,4003,
48762,3,48861,4003,
48862,3,48963,4003,
48968,3,49063,4003,
49063,3,49163,4003,
49163,3,49265,4003,
49265,3,49365,4003,
49365,3,49467,4003,
49467,3,49568,4003,
49568,3,49669,4003,
49669,3,49770,4003,
49771,3,49871,4003,
49871,3,49971,4003,
49971,3,50072,4003,
50072,3,50174,4003,
50174,3,50275,4003,
50275,3,50374,4003,
50375,3,50475,4003,
50475,3,50575,4003,
50575,3,50676,4003,
50676,3,50776,4003,
50777,3,50877,4003,
50877,3,50977,4003,
50979,3,51078,4003,
51078,3,51179,4003,
51180,3,51281,4003,
51282,3,51381,4003,
51381,3,51481,4003,
51481,3,51584,4003,
51584,3,51683,4003,
51683,3,51784,4003,
51784,3,51885,4003,
51886,3,51985,4003,
51986,3,52085,4003,
52086,3,52188,4003,
52188,3,52290,4003,
52291,3,52389,4003,
52389,3,52490,4003,
52490,3,52591,4003,
52591,3,52692,4003,
52692,3,52792,4003,
52792,3,52893,4003,
52893,3,52994,4003,
52994,3,53094,4003,
53095,3,53195,4003,
53195,3,53297,4003,
53297,3,53398,4003,
53398,3,53497,4003,
53498,3,53598,4003,
53598,3,53700,4003,
53701,3,53801,4003,
53801,3,53901,4003,
53902,3,54004,4003,
54004,3,54103,4003,
54104,3,54204,4003,
54205,3,54305,4003,
54305,3,54406,4003,
54406,3,54507,4003,
54507,3,54607,4003,
54607,3,54707,4003,
54708,3,54808,4003,
54808,3,54909,4003,
54909,3,55010,4003,
55010,3,55111,4003,
55111,3,55213,4003,
55213,3,55313,4003,
55313,3,55413,4003,
55413,3,55513,4003,
55514,3,55616,4003,
55616,3,55716,4003,
55716,3,55817,4003,
55817,3,55919,4003,
55919,3,56019,4003,
56019,3,56120,4003,
56120,3,56222,4003,
56222,3,56322,4003,
56322,3,56423,4003,
56423,3,56523,4003,
56524,3,56625,4003,
56625,3,56725,4003,
56725,3,56826,4003,
56826,3,56927,4003,
56927,3,57028,4003,
57028,3,57128,4003,
57128,3,57230,4003,
57230,3,57329,4003,
57330,3,57430,4003,
57431,3,57531,4003,
57531,3,57631,4003,
57631,3,57732,4003,
57733,3,57784,4003,
57784,3,57935,4003,
57935,3,57986,4003,
57986,3,58086,4003,
58087,3,58187,4003,
58188,3,58294,4003,
58294,3,58389,4003,
58389,3,58489,4003,
58489,3,58589,4003,
58590,3,58691,4003,
58691,3,58790,4003,
58791,3,58891,4003,
58891,3,58991,4003,
58992,3,59092,4003,
59093,3,59193,4003,
59193,3,59294,4003,
59294,3,59394,4003,
59394,3,59494,4003,
59494,3,59595,4003,
59595,3,59695,4003,
59696,3,59796,4003,
59797,3,59899,4003,
59900,3,59998,4003,
59998,3,60098,4003,
60099,3,60201,4003,
60201,3,60300,4003,
60300,3,60401,4003,
60402,3,60502,4003,
60502,3,60602,4003,
60602,3,60702,4003,
60702,3,60804,4003,
60804,3,60904,4003,
60904,3,61004,4003,
61005,3,61105,4003,
61105,3,61206,4003,
61206,3,61306,4003,
61307,3,61407,4003,
61408,3,61508,4003,
61508,3,61609,4003,
61609,3,61710,4003,
61710,3,61811,4003,
61811,3,61911,4003,
61911,3,62012,4003,
62012,3,62112,4003,
62113,3,62214,4003,
62214,3,62314,4003,
62315,3,62415,4003,
62415,3,62516,4003,
62517,3,62617,4003,
62617,3,62717,4003,
62717,3,62819,4003,
62820,3,62920,4003,
62923,3,63020,4003,
63021,3,63121,4003,
63121,3,63222,4003,
63222,3,63323,4003,
63323,3,63424,4003,
63424,3,63525,4003,
63525,3,63625,4003,
63626,3,63726,4003,
