App,Package,Start Time,Duration,Filename
"System",,"Oct 28, 2019 @ 12:49:42 AM","3 min 41 sec","Trepn_2019.10.28_004942.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
0,3,16,3330,
16,3,116,3330,
117,3,217,3330,
217,3,319,3330,
319,3,418,3330,
418,3,518,3330,
518,3,619,3330,
619,3,720,3330,
721,3,820,3330,
820,3,920,3330,
920,3,1020,3330,
1021,3,1121,3330,
1121,3,1221,3330,
1221,3,1321,3330,
1322,3,1422,3330,
1422,3,1522,3330,
1522,3,1623,3330,
1623,3,1723,3330,
1724,3,1824,3330,
1824,3,1874,3330,
1874,3,1974,3330,
1974,3,2075,3330,
2075,3,2176,3330,
2176,3,2276,3330,
2276,3,2377,3330,
2377,3,2477,3330,
2477,3,2577,3330,
2577,3,2677,3330,
2677,3,2778,3330,
2779,3,2879,3330,
2879,3,2979,3330,
2979,3,3080,3330,
3080,3,3180,3330,
3180,3,3280,3330,
3281,3,3382,3330,
3382,3,3482,3330,
3482,3,3583,3330,
3584,3,3683,3330,
3684,3,3787,3330,
3787,3,3885,3330,
3886,3,3986,3330,
3986,3,4086,3330,
4086,3,4186,3330,
4186,3,4287,3330,
4287,3,4387,3330,
4387,3,4487,3330,
4487,3,4588,3330,
4588,3,4689,3330,
4689,3,4789,3999,
4789,3,4890,3999,
4890,3,4991,3999,
4991,3,5093,3999,
5093,3,5193,3999,
5194,3,5294,3999,
5294,3,5394,3999,
5395,3,5495,3999,
5496,3,5595,3999,
5595,3,5696,3999,
5696,3,5797,3999,
5797,3,5897,3999,
5897,3,5997,3999,
5997,3,6098,3999,
6098,3,6198,3999,
6199,3,6300,3999,
6300,3,6399,3999,
6399,3,6500,3999,
6500,3,6600,3999,
6600,3,6702,3999,
6703,3,6802,3999,
6802,3,6903,3999,
6904,3,7003,3999,
7003,3,7104,3999,
7104,3,7204,3999,
7204,3,7305,3999,
7305,3,7407,3999,
7407,3,7507,3999,
7507,3,7608,3999,
7608,3,7710,3999,
7710,3,7809,3999,
7809,3,7909,3999,
7909,3,8010,3999,
8010,3,8110,3999,
8110,3,8211,3999,
8211,3,8311,3999,
8311,3,8411,3999,
8412,3,8512,3999,
8512,3,8612,3999,
8612,3,8713,3999,
8713,3,8813,3999,
8813,3,8913,3999,
8914,3,9014,3999,
9015,3,9115,3999,
9115,3,9216,3999,
9216,3,9316,3999,
9316,3,9417,3999,
9417,3,9517,3999,
9518,3,9618,3999,
9618,3,9718,3999,
9719,3,9819,3999,
9819,3,9919,3999,
9919,3,10019,3999,
10020,3,10123,3999,
10123,3,10223,3999,
10223,3,10325,3999,
10325,3,10424,3999,
10424,3,10526,3999,
10526,3,10626,3999,
10627,3,10728,3999,
10728,3,10829,3999,
10829,3,10929,3999,
10930,3,11031,3999,
11032,3,11132,3999,
11132,3,11232,3999,
11233,3,11333,3999,
11333,3,11434,3999,
11434,3,11534,3999,
11534,3,11635,3999,
11635,3,11735,3999,
11735,3,11837,3999,
11837,3,11937,3999,
11937,3,12038,3999,
12038,3,12138,3999,
12138,3,12239,3999,
12239,3,12339,3999,
12339,3,12440,3999,
12440,3,12541,3999,
12541,3,12640,3999,
12641,3,12741,3999,
12741,3,12841,3999,
12841,3,12942,3999,
12942,3,13043,3999,
13045,3,13144,3999,
13145,3,13244,3999,
13244,3,13345,3999,
13345,3,13446,3999,
13446,3,13547,3999,
13547,3,13647,3999,
13648,3,13748,3999,
13748,3,13849,3999,
13850,3,13949,3999,
13949,3,14050,3999,
14050,3,14151,3999,
14151,3,14251,3999,
14252,3,14353,3999,
14353,3,14453,3999,
14453,3,14554,3999,
14554,3,14654,3999,
14655,3,14755,3999,
14755,3,14855,3999,
14856,3,14957,3999,
14958,3,15057,3999,
15057,3,15158,3999,
15158,3,15258,3999,
15259,3,15359,3999,
15359,3,15460,3999,
15460,3,15562,3999,
15562,3,15661,3999,
15661,3,15766,3999,
15767,3,15862,3999,
15862,3,15962,3999,
15962,3,16063,3999,
16063,3,16164,3999,
16164,3,16265,3999,
16265,3,16366,3999,
16366,3,16466,3999,
16467,3,16569,3999,
16569,3,16667,3999,
16667,3,16767,3999,
16767,3,16867,3999,
16868,3,16968,3999,
16968,3,17069,3999,
17069,3,17170,3999,
17170,3,17270,3999,
17271,3,17371,3999,
17371,3,17471,3999,
17471,3,17573,3999,
17573,3,17672,3999,
17672,3,17772,3999,
17772,3,17874,3999,
17874,3,17975,3999,
17976,3,18025,3999,
18026,3,18126,3999,
18126,3,18226,3999,
18226,3,18327,3999,
18328,3,18428,3999,
18430,3,18529,3999,
18529,3,18629,3999,
18630,3,18730,3999,
18730,3,18830,3999,
18830,3,18931,3999,
18931,3,19033,3999,
19034,3,19133,3999,
19133,3,19233,3999,
19233,3,19334,3999,
19334,3,19434,3999,
19435,3,19535,3999,
19535,3,19636,3999,
19636,3,19737,3999,
19737,3,19838,3999,
19838,3,19939,3999,
19939,3,20040,3999,
20040,3,20142,3999,
20143,3,20243,3999,
20243,3,20343,3999,
20343,3,20446,3999,
20447,3,20545,3999,
20546,3,20647,3999,
20647,3,20747,3999,
20747,3,20848,3999,
20848,3,20949,3999,
20949,3,21050,3999,
21050,3,21150,3999,
21150,3,21252,3999,
21252,3,21352,3999,
21353,3,21453,3999,
21454,3,21555,3999,
21556,3,21655,3999,
21655,3,21757,3999,
21758,3,21858,3999,
21858,3,21961,3999,
21961,3,22061,3999,
22061,3,22161,3999,
22161,3,22262,3999,
22262,3,22362,3999,
22362,3,22463,3999,
22463,3,22565,3999,
22565,3,22665,3999,
22665,3,22766,3999,
22766,3,22866,3999,
22867,3,22967,3999,
22967,3,23067,3999,
23067,3,23167,3999,
23168,3,23268,3999,
23269,3,23371,3999,
23373,3,23471,3999,
23471,3,23572,3999,
23572,3,23672,3999,
23672,3,23773,3999,
23773,3,23879,3999,
23879,3,23974,3999,
23975,3,24076,3999,
24076,3,24176,3999,
24176,3,24281,3999,
24281,3,24381,3999,
24382,3,24482,3999,
24482,3,24583,3999,
24583,3,24684,3999,
24686,3,24784,3999,
24785,3,24885,3999,
24886,3,24986,3999,
24987,3,25088,3999,
25088,3,25189,3999,
25189,3,25290,3999,
25290,3,25390,3999,
25390,3,25492,3999,
25492,3,25591,3999,
25591,3,25692,3999,
25692,3,25792,3999,
25793,3,25893,3999,
25893,3,25994,3999,
25994,3,26094,3999,
26094,3,26194,3999,
26195,3,26296,3999,
26296,3,26396,3999,
26396,3,26497,3999,
26497,3,26597,3999,
26597,3,26698,3999,
26698,3,26798,3999,
26799,3,26899,3999,
26899,3,27000,3999,
27000,3,27101,3999,
27101,3,27204,3999,
27204,3,27303,3999,
27303,3,27403,3999,
27403,3,27504,3999,
27504,3,27604,3999,
27604,3,27705,3999,
27705,3,27805,3999,
27806,3,27906,3999,
27906,3,28006,3999,
28006,3,28106,3999,
28106,3,28208,3999,
28208,3,28308,3999,
28309,3,28408,3999,
28409,3,28509,8668,
28510,3,28610,8668,
28610,3,28711,8668,
