App,Package,Start Time,Duration,Filename
"System",,"Oct 27, 2019 @ 01:50:29 PM","3 min 31 sec","Trepn_2019.10.27_135028.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
0,3,20,3337,
20,3,70,3337,
70,3,171,3337,
172,3,272,3337,
273,3,371,3337,
372,3,473,3337,
474,3,573,3337,
573,3,674,3337,
674,3,775,3337,
775,3,876,3337,
876,3,977,3337,
978,3,1081,3337,
1081,3,1181,3337,
1182,3,1281,3337,
1281,3,1383,3337,
1384,3,1482,3337,
1482,3,1582,3337,
1582,3,1683,3337,
1683,3,1786,3337,
1786,3,1885,3337,
1885,3,1985,3337,
1985,3,2085,3337,
2085,3,2186,3337,
2186,3,2287,3337,
2287,3,2386,3337,
2387,3,2489,3337,
2489,3,2589,3337,
2590,3,2690,3337,
2690,3,2790,3337,
2790,3,2891,3337,
2892,3,2992,3337,
2992,3,3093,3337,
3094,3,3193,3337,
3194,3,3297,3337,
3299,3,3396,3337,
3396,3,3499,3337,
3501,3,3599,3337,
3599,3,3701,3337,
3702,3,3801,3337,
3801,3,3901,3337,
3902,3,4002,3337,
4002,3,4103,3337,
4103,3,4203,3337,
4204,3,4304,3337,
4305,3,4404,3337,
4404,3,4505,3337,
4505,3,4606,3337,
4606,3,4706,3337,
4706,3,4807,3337,
4807,3,4907,3337,
4907,3,5009,3337,
5010,3,5109,3337,
5109,3,5209,3337,
5209,3,5313,3337,
5314,3,5413,3337,
5413,3,5515,3337,
5515,3,5615,3337,
5616,3,5716,3337,
5716,3,5817,3337,
5817,3,5917,3337,
5918,3,6018,3337,
6018,3,6118,3337,
6119,3,6219,3337,
6219,3,6320,3337,
6321,3,6421,3337,
6421,3,6522,3337,
6522,3,6623,3337,
6623,3,6724,3337,
6725,3,6826,3337,
6826,3,6929,3337,
6930,3,7026,3337,
7026,3,7134,3337,
7135,3,7230,3337,
7230,3,7331,3337,
7331,3,7431,3337,
7432,3,7533,3337,
7534,3,7634,3337,
7634,3,7734,3337,
7734,3,7835,3337,
7836,3,7936,3337,
7936,3,8039,3337,
8039,3,8138,3337,
8138,3,8239,3337,
8239,3,8339,3337,
8340,3,8441,3337,
8441,3,8541,3337,
8541,3,8641,3337,
8642,3,8742,3337,
8743,3,8844,3337,
8845,3,8945,3337,
8945,3,9046,3337,
9047,3,9147,3337,
9149,3,9247,3337,
9248,3,9348,3337,
9349,3,9451,3337,
9451,3,9551,3337,
9551,3,9653,3337,
9653,3,9753,3337,
9753,3,9854,3337,
9855,3,9954,3337,
9954,3,10005,4007,
10005,3,10106,4007,
10106,3,10207,4007,
10208,3,10308,4007,
10308,3,10409,4007,
10409,3,10510,4007,
10511,3,10609,4007,
10610,3,10710,4007,
10711,3,10812,4007,
10813,3,10912,4007,
10912,3,11012,4007,
11013,3,11114,4007,
11114,3,11217,4007,
11218,3,11316,4007,
11316,3,11418,4007,
11418,3,11518,4007,
11518,3,11618,4007,
11618,3,11719,4007,
11720,3,11820,4007,
11820,3,11921,4007,
11922,3,12021,4007,
12021,3,12123,4007,
12123,3,12223,4007,
12224,3,12325,4007,
