App,Package,Start Time,Duration,Filename
"System",,"Oct 27, 2019 @ 01:05:05 PM","3 min 31 sec","Trepn_2019.10.27_130505.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
0,3,24,4009,
24,3,124,4009,
124,3,226,4009,
226,3,325,4009,
325,3,426,4009,
426,3,526,4009,
527,3,627,4009,
628,3,728,4009,
728,3,828,4009,
832,3,930,4009,
930,3,1032,4009,
1032,3,1130,4009,
1130,3,1231,4009,
1232,3,1332,4009,
1332,3,1384,4009,
1384,3,1483,4009,
1483,3,1584,4009,
1584,3,1685,4009,
1686,3,1786,4009,
1786,3,1886,4009,
1887,3,1987,4009,
1987,3,2088,4009,
2088,3,2188,4009,
2189,3,2290,4009,
2290,3,2391,4009,
2391,3,2490,4009,
2491,3,2591,4009,
2591,3,2692,4009,
2692,3,2793,4009,
2793,3,2894,4009,
2894,3,2994,4009,
2994,3,3095,4009,
3095,3,3195,4009,
3196,3,3297,4009,
3298,3,3398,4009,
3399,3,3499,4009,
3501,3,3600,4009,
3600,3,3700,4009,
3700,3,3800,4009,
3801,3,3902,4009,
3902,3,4002,4009,
4002,3,4102,4009,
4103,3,4204,4009,
4205,3,4306,4009,
4306,3,4406,4009,
4406,3,4508,4009,
4509,3,4610,4009,
4610,3,4710,4009,
4711,3,4810,4009,
4811,3,4911,4009,
4911,3,5012,4009,
5012,3,5113,4009,
5113,3,5214,4009,
5214,3,5315,4009,
5315,3,5417,4009,
5417,3,5517,4009,
5517,3,5621,4009,
5621,3,5721,4009,
5722,3,5822,4009,
5822,3,5923,4009,
5923,3,6024,4009,
6024,3,6124,4009,
6124,3,6225,4009,
6226,3,6326,4009,
6326,3,6427,4009,
6427,3,6527,4009,
6527,3,6629,4009,
6629,3,6730,4009,
6730,3,6830,4009,
6830,3,6930,4009,
6931,3,7033,4009,
7033,3,7132,4009,
7132,3,7234,4009,
7234,3,7335,4009,
7335,3,7436,4009,
7436,3,7538,4009,
7538,3,7637,4009,
7638,3,7738,4009,
7738,3,7838,4009,
7839,3,7939,4009,
7939,3,8040,4009,
8041,3,8140,4009,
8140,3,8241,4009,
8241,3,8342,4009,
8343,3,8443,4009,
8443,3,8543,4009,
8543,3,8644,4009,
8645,3,8745,4009,
8746,3,8846,4009,
8846,3,8946,4009,
8947,3,9047,4009,
9048,3,9148,4009,
9148,3,9249,4009,
9249,3,9350,4009,
9350,3,9452,4009,
9453,3,9550,4009,
9552,3,9652,4009,
9652,3,9752,4009,
9754,3,9853,4009,
9853,3,9957,4009,
9958,3,10055,4009,
10056,3,10155,4009,
10156,3,10258,4009,
10259,3,10359,4009,
10359,3,10459,4009,
10460,3,10560,4009,
10560,3,10661,4009,
10661,3,10762,4009,
10762,3,10863,4009,
10863,3,10964,4009,
10964,3,11064,4009,
11064,3,11165,4009,
11165,3,11266,4009,
11266,3,11366,4009,
11367,3,11468,4009,
11471,3,11571,4009,
11573,3,11670,4009,
11671,3,11769,4009,
11769,3,11871,4009,
11871,3,11973,4009,
11973,3,12073,4009,
12074,3,12175,4009,
12176,3,12226,4009,
12227,3,12328,4009,
12328,3,12428,4009,
12429,3,12528,4009,
12529,3,12629,4009,
12629,3,12729,4009,
12729,3,12829,4009,
12830,3,12930,4009,
12931,3,13032,4009,
13033,3,13131,4009,
13131,3,13232,4009,
13233,3,13333,4009,
13333,3,13434,4009,
13434,3,13534,4009,
13534,3,13635,4009,
13636,3,13735,4009,
13735,3,13836,4009,
