App,Package,Start Time,Duration,Filename
"System",,"Oct 27, 2019 @ 12:07:21 PM","3 min 31 sec","Trepn_2019.10.27_120721.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",
0,3,16,0,
16,3,116,0,
116,3,167,0,
167,3,268,0,
268,3,369,0,
369,3,470,0,
470,3,570,0,
571,3,671,0,
671,3,772,0,
773,3,873,0,
873,3,974,0,
974,3,1073,0,
1074,3,1174,0,
1174,3,1275,0,
1275,3,1377,0,
1377,3,1478,0,
1478,3,1578,0,
1579,3,1678,0,
1679,3,1779,0,
1779,3,1879,0,
1879,3,1981,0,
1981,3,2080,0,
2080,3,2181,0,
2181,3,2282,0,
2282,3,2383,0,
2383,3,2483,0,
2483,3,2584,0,
2585,3,2683,0,
2684,3,2785,0,
2785,3,2885,0,
2886,3,2986,0,
2986,3,3087,0,
3087,3,3188,0,
3188,3,3288,0,
3288,3,3389,0,
3389,3,3490,0,
3490,3,3590,0,
3590,3,3690,0,
3691,3,3791,0,
3791,3,3892,0,
3892,3,3992,0,
3994,3,4093,0,
4093,3,4193,0,
4194,3,4294,0,
4294,3,4394,0,
4395,3,4495,0,
4495,3,4596,0,
4596,3,4696,0,
4696,3,4797,0,
4797,3,4898,0,
4899,3,4999,0,
4999,3,5098,0,
5099,3,5199,0,
5199,3,5299,0,
5300,3,5400,0,
5400,3,5501,0,
5501,3,5602,0,
5602,3,5702,0,
5703,3,5803,0,
5803,3,5903,0,
5904,3,6004,0,
6004,3,6105,0,
6105,3,6205,0,
6206,3,6306,0,
6306,3,6406,0,
6406,3,6507,0,
6507,3,6608,0,
6608,3,6708,0,
6709,3,6810,0,
6810,3,6911,0,
6911,3,7011,0,
7011,3,7112,0,
7112,3,7213,0,
7213,3,7313,0,
7314,3,7413,0,
7413,3,7515,0,
7515,3,7616,0,
7616,3,7716,0,
7717,3,7818,0,
7818,3,7919,0,
7919,3,8019,0,
8019,3,8121,0,
8121,3,8220,0,
8221,3,8321,0,
8321,3,8422,0,
8422,3,8523,0,
8523,3,8624,0,
8624,3,8725,0,
8725,3,8825,0,
8825,3,8926,0,
8926,3,9026,0,
9027,3,9127,0,
9127,3,9227,0,
9227,3,9328,0,
9328,3,9429,0,
9429,3,9529,0,
9530,3,9630,0,
9630,3,9730,0,
9731,3,9832,0,
9832,3,9933,0,
9933,3,10033,0,
10033,3,10135,0,
10135,3,10235,0,
10235,3,10336,0,
10337,3,10436,0,
10437,3,10538,0,
10538,3,10639,0,
10639,3,10739,0,
10740,3,10840,0,
10840,3,10941,0,
10942,3,11041,0,
11041,3,11142,0,
11142,3,11243,0,
11243,3,11344,0,
11344,3,11445,0,
11445,3,11546,0,
11546,3,11646,0,
11646,3,11747,0,
11747,3,11847,0,
11847,3,11948,0,
11948,3,12048,0,
12048,3,12149,0,
12150,3,12250,0,
12250,3,12351,0,
12351,3,12452,0,
12452,3,12553,0,
12553,3,12654,0,
12654,3,12755,0,
12755,3,12856,0,
12856,3,12958,0,
12959,3,13057,0,
13057,3,13159,0,
13159,3,13259,0,
13260,3,13360,0,
13360,3,13462,0,
13462,3,13562,0,
13562,3,13663,0,
13663,3,13764,0,
13764,3,13865,0,
13865,3,13966,0,
13966,3,14066,0,
14066,3,14167,0,
14167,3,14267,0,
14267,3,14369,0,
14369,3,14469,0,
14470,3,14570,0,
14570,3,14671,0,
14672,3,14772,0,
14772,3,14875,0,
14875,3,14974,0,
14974,3,15075,0,
15075,3,15176,0,
15176,3,15276,0,
15277,3,15377,0,
15377,3,15478,0,
15478,3,15578,0,
15578,3,15679,0,
15679,3,15780,0,
15780,3,15881,0,
15881,3,15982,0,
15982,3,16082,0,
16083,3,16135,0,
16135,3,16234,0,
